file,expression,valence,arousal
Dataset\images\5347.jpg,6,-0.380952,0.714286
Dataset\images\5348.jpg,0,-0.0873016,-0.0873016
Dataset\images\5349.jpg,5,-0.630669,0.457058
Dataset\images\5351.jpg,6,-0.43638,0.708161
Dataset\images\5352.jpg,0,0.00862664,-0.0172533
Dataset\images\5353.jpg,1,0.81746,0.325397
Dataset\images\5354.jpg,5,-0.450058,0.241967
Dataset\images\5355.jpg,0,0.0,0.00793651
Dataset\images\5356.jpg,6,-0.1294,0.353692
Dataset\images\5358.jpg,2,-0.735579,0.203252
Dataset\images\5359.jpg,7,-0.604917,0.687185
Dataset\images\536.jpg,6,-0.555556,0.253968
Dataset\images\5360.jpg,3,0.230159,0.952381
Dataset\images\5361.jpg,7,-0.658449,0.653182
Dataset\images\5362.jpg,7,-0.650794,0.634921
Dataset\images\5363.jpg,6,-0.333333,0.666667
Dataset\images\5364.jpg,6,-0.40549,0.784986
Dataset\images\5365.jpg,5,-0.68254,0.460317
Dataset\images\5366.jpg,0,-0.22686,-0.086423
Dataset\images\5367.jpg,5,-0.61346,0.493462
Dataset\images\5368.jpg,3,0.207039,0.681504
Dataset\images\5369.jpg,7,-0.662989,0.65331
Dataset\images\537.jpg,1,0.505689,0.110619
Dataset\images\5370.jpg,1,0.730159,0.595238
Dataset\images\5371.jpg,5,-0.711125,0.479351
Dataset\images\5372.jpg,6,-0.706543,0.454897
Dataset\images\5373.jpg,6,-0.253968,0.690476
Dataset\images\5374.jpg,5,-0.79849,0.556523
Dataset\images\5375.jpg,2,-0.753968,-0.34127
Dataset\images\5376.jpg,7,-0.413288,0.491266
Dataset\images\5378.jpg,3,0.343694,0.632596
Dataset\images\5379.jpg,2,-0.826858,-0.249054
Dataset\images\5380.jpg,0,0.0238095,-0.031746
Dataset\images\5383.jpg,4,-0.0952381,0.722222
Dataset\images\5384.jpg,6,-0.215666,0.478778
Dataset\images\5385.jpg,5,-0.430701,0.65331
Dataset\images\5386.jpg,3,0.181159,0.586611
Dataset\images\5387.jpg,1,0.642646,-0.0790139
Dataset\images\5388.jpg,0,-0.00432115,-0.00432115
Dataset\images\539.jpg,5,-0.677507,0.450058
Dataset\images\5391.jpg,4,-0.0532327,0.750097
Dataset\images\5392.jpg,7,-0.595238,0.642857
Dataset\images\5393.jpg,5,-0.563492,0.484127
Dataset\images\5394.jpg,4,-0.142857,0.761905
Dataset\images\5396.jpg,2,-0.677507,-0.309717
Dataset\images\5397.jpg,7,-0.579365,0.738095
Dataset\images\5398.jpg,7,-0.648471,0.65331
Dataset\images\5399.jpg,7,-0.662989,0.648471
Dataset\images\5400.jpg,1,0.595238,0.00967867
Dataset\images\5404.jpg,1,0.705858,-0.0526759
Dataset\images\5405.jpg,1,0.357143,-0.190476
Dataset\images\5406.jpg,5,-0.783972,0.367789
Dataset\images\5407.jpg,4,-0.047619,0.793651
Dataset\images\5408.jpg,6,-0.521492,0.816477
Dataset\images\5409.jpg,0,-0.14518,-0.333914
Dataset\images\541.jpg,6,-0.604917,0.711382
Dataset\images\5410.jpg,2,-0.687388,-0.189281
Dataset\images\5411.jpg,0,0.166667,0.00793651
Dataset\images\5412.jpg,0,0.00793651,0.0
Dataset\images\5414.jpg,1,0.621118,-0.0905797
Dataset\images\5415.jpg,4,-0.07259,0.769454
Dataset\images\5416.jpg,1,0.524422,0.0153116
Dataset\images\5417.jpg,2,-0.706349,-0.34127
Dataset\images\5418.jpg,2,-0.637611,-0.379338
Dataset\images\5419.jpg,1,0.521492,0.121155
Dataset\images\542.jpg,6,-0.241967,0.575881
Dataset\images\5420.jpg,7,-0.120983,0.571041
Dataset\images\5422.jpg,2,-0.662989,-0.256485
Dataset\images\5424.jpg,3,0.15873,0.809524
Dataset\images\5425.jpg,5,-0.611111,0.460317
Dataset\images\5426.jpg,5,-0.888889,0.396825
Dataset\images\5427.jpg,3,0.393505,0.592748
Dataset\images\5429.jpg,3,0.172533,0.577985
Dataset\images\543.jpg,3,0.293651,0.801587
Dataset\images\5430.jpg,3,0.41841,0.51305
Dataset\images\5431.jpg,0,-0.031746,-0.0873016
Dataset\images\5432.jpg,0,0.111305,0.00483933
Dataset\images\5433.jpg,3,0.198413,0.777778
Dataset\images\5434.jpg,6,-0.325397,0.460317
Dataset\images\5435.jpg,0,-0.310788,0.352929
Dataset\images\5436.jpg,3,0.0,0.761905
Dataset\images\5437.jpg,5,-0.721061,0.50813
Dataset\images\5440.jpg,1,0.750268,0.133976
Dataset\images\5441.jpg,6,-0.754936,0.130662
Dataset\images\5442.jpg,5,-0.754936,0.406504
Dataset\images\5444.jpg,0,0.136957,-0.321323
Dataset\images\5445.jpg,0,-0.0396825,-0.0396825
Dataset\images\5448.jpg,4,-0.111111,-0.380952
Dataset\images\545.jpg,2,-0.421022,-0.120983
Dataset\images\5450.jpg,0,-0.0532327,-0.183895
Dataset\images\5451.jpg,7,-0.338753,0.36295
Dataset\images\5452.jpg,7,-0.227449,0.662989
Dataset\images\5453.jpg,4,-0.0677507,0.735579
Dataset\images\5454.jpg,1,0.880952,0.166667
Dataset\images\5455.jpg,1,0.556523,0.0483933
Dataset\images\5456.jpg,5,-0.445219,0.658149
Dataset\images\5457.jpg,5,-0.692025,0.624274
Dataset\images\5460.jpg,2,-0.817847,-0.382307
Dataset\images\5461.jpg,0,-0.0194452,-0.0237663
Dataset\images\5462.jpg,1,0.809524,-0.126984
Dataset\images\5463.jpg,7,-0.658149,0.643631
Dataset\images\5465.jpg,6,-0.405757,0.708161
Dataset\images\5466.jpg,7,-0.650794,0.634921
Dataset\images\5468.jpg,5,-0.701058,0.489418
Dataset\images\5469.jpg,1,0.857143,-0.111111
Dataset\images\547.jpg,2,-0.672878,-0.176846
Dataset\images\5470.jpg,0,-0.0193573,-0.00967867
Dataset\images\5471.jpg,7,-0.648471,0.648471
Dataset\images\5472.jpg,7,-0.619048,0.626984
Dataset\images\5473.jpg,3,0.145503,0.621693
Dataset\images\5474.jpg,5,-0.650794,0.730159
Dataset\images\5475.jpg,1,0.769841,-0.119048
Dataset\images\5477.jpg,0,-0.136957,-0.363464
Dataset\images\5479.jpg,5,-0.888889,0.436508
Dataset\images\548.jpg,2,-0.401665,-0.222609
Dataset\images\5480.jpg,4,-0.103175,0.777778
Dataset\images\5481.jpg,2,-0.769841,-0.301587
Dataset\images\5483.jpg,5,-0.358111,0.590399
Dataset\images\5486.jpg,5,-0.436508,0.626984
Dataset\images\5487.jpg,5,-0.650794,0.47619
Dataset\images\5489.jpg,0,0.00793651,0.00793651
Dataset\images\549.jpg,6,-0.527487,0.662989
Dataset\images\5490.jpg,6,-0.5291,0.707672
Dataset\images\5492.jpg,6,-0.301587,0.238095
Dataset\images\5494.jpg,3,-0.275842,0.590399
Dataset\images\5495.jpg,2,-0.667828,-0.246806
Dataset\images\550.jpg,3,0.198413,0.871291
Dataset\images\551.jpg,2,-0.81746,-0.246032
Dataset\images\552.jpg,3,0.15873,0.515873
Dataset\images\554.jpg,4,-0.134921,0.563492
Dataset\images\555.jpg,7,-0.222222,0.587302
Dataset\images\556.jpg,2,-0.746032,-0.333333
Dataset\images\557.jpg,1,0.745257,-0.179055
Dataset\images\558.jpg,0,0.00648172,-0.00432115
Dataset\images\559.jpg,6,-0.126984,0.349206
Dataset\images\56.jpg,7,-0.648471,0.658149
Dataset\images\560.jpg,5,-0.629113,0.498451
Dataset\images\561.jpg,0,0.13169,-0.447745
Dataset\images\562.jpg,7,-0.642646,0.663717
Dataset\images\563.jpg,3,0.0819531,0.405452
Dataset\images\565.jpg,4,-0.142857,0.84127
Dataset\images\567.jpg,2,-0.277778,-0.0873016
Dataset\images\568.jpg,5,-0.607691,0.468221
Dataset\images\569.jpg,6,-0.758533,0.442478
Dataset\images\57.jpg,7,-0.439281,0.525057
Dataset\images\570.jpg,3,0.0714286,0.738095
Dataset\images\571.jpg,1,0.579365,0.301587
Dataset\images\572.jpg,0,0.0348675,0.0597729
Dataset\images\575.jpg,2,-0.590399,-0.391986
Dataset\images\576.jpg,6,-0.357143,0.293651
Dataset\images\577.jpg,3,0.30552,0.842815
Dataset\images\579.jpg,5,-0.712206,0.356103
Dataset\images\58.jpg,7,-0.595238,0.65873
Dataset\images\580.jpg,4,-0.101626,0.924313
Dataset\images\581.jpg,1,0.65457,0.038279
Dataset\images\582.jpg,7,-0.266163,0.300039
Dataset\images\583.jpg,0,-0.309717,-0.111305
Dataset\images\586.jpg,2,-0.880952,-0.293651
Dataset\images\587.jpg,4,-0.0805781,0.935745
Dataset\images\588.jpg,6,-0.365079,0.603175
Dataset\images\589.jpg,1,0.714286,0.626984
Dataset\images\590.jpg,2,-0.681504,-0.215666
Dataset\images\591.jpg,5,-0.587302,0.484127
Dataset\images\592.jpg,6,-0.396825,0.753968
Dataset\images\593.jpg,0,-0.347661,0.26338
Dataset\images\594.jpg,3,0.231551,0.55371
Dataset\images\595.jpg,0,0.015873,0.0
Dataset\images\597.jpg,4,-0.194901,0.800674
Dataset\images\598.jpg,4,-0.0967867,0.769454
Dataset\images\599.jpg,6,-0.269841,0.571429
Dataset\images\60.jpg,3,0.396825,0.759775
Dataset\images\600.jpg,7,-0.626984,0.603175
Dataset\images\601.jpg,5,-0.768535,0.444545
Dataset\images\602.jpg,2,-0.444444,-0.380952
Dataset\images\604.jpg,1,0.539165,-0.0862664
Dataset\images\605.jpg,4,-0.0629113,0.875919
Dataset\images\606.jpg,4,-0.0677507,0.94851
Dataset\images\608.jpg,6,-0.523809,0.420635
Dataset\images\61.jpg,6,-0.758533,0.453013
Dataset\images\610.jpg,2,-0.68254,-0.373016
Dataset\images\612.jpg,3,-0.0895491,0.837547
Dataset\images\614.jpg,1,0.58072,-0.014518
Dataset\images\615.jpg,2,-0.750268,-0.141632
Dataset\images\617.jpg,5,-0.677191,0.405452
Dataset\images\618.jpg,5,-0.654384,0.347327
Dataset\images\62.jpg,3,0.125086,0.487405
Dataset\images\620.jpg,1,0.753266,0.289718
Dataset\images\621.jpg,7,-0.698413,0.634921
Dataset\images\622.jpg,4,-0.0555556,0.81746
Dataset\images\623.jpg,2,-0.730159,-0.365079
Dataset\images\625.jpg,3,-0.206349,0.904762
Dataset\images\626.jpg,5,-0.758533,0.458281
Dataset\images\628.jpg,6,-0.459348,0.754096
Dataset\images\63.jpg,1,0.309524,0.150794
Dataset\images\630.jpg,1,0.741891,0.10352
Dataset\images\631.jpg,3,0.238095,0.714286
Dataset\images\632.jpg,0,0.00793651,-0.00793651
Dataset\images\634.jpg,0,-0.00483933,0.00483933
Dataset\images\635.jpg,3,0.0819531,0.375259
Dataset\images\636.jpg,1,0.822687,0.0677507
Dataset\images\638.jpg,4,-0.277778,0.888889
Dataset\images\639.jpg,7,-0.416183,0.469415
Dataset\images\64.jpg,5,-0.754936,0.421022
Dataset\images\641.jpg,2,-0.0952381,-0.579365
Dataset\images\642.jpg,5,-0.759775,0.425861
Dataset\images\643.jpg,1,0.628307,0.0727513
Dataset\images\644.jpg,6,-0.285521,0.604917
Dataset\images\646.jpg,1,0.5,0.0
Dataset\images\647.jpg,3,0.275842,0.522648
Dataset\images\648.jpg,1,0.881262,0.159761
Dataset\images\65.jpg,5,-0.460317,0.277778
Dataset\images\650.jpg,6,-0.47619,0.150794
Dataset\images\652.jpg,0,0.015873,0.0
Dataset\images\653.jpg,3,0.229674,0.834482
Dataset\images\654.jpg,6,-0.404762,0.761905
Dataset\images\655.jpg,6,-0.277778,0.634921
Dataset\images\656.jpg,3,0.18254,0.849206
Dataset\images\657.jpg,1,0.861401,0.237127
Dataset\images\658.jpg,1,0.47619,0.0793651
Dataset\images\659.jpg,0,0.00862664,-0.0172533
Dataset\images\66.jpg,1,0.787009,0.358637
Dataset\images\660.jpg,1,0.838303,0.0993864
Dataset\images\662.jpg,0,0.352929,-0.252844
Dataset\images\663.jpg,0,0.0555556,0.325397
Dataset\images\664.jpg,3,0.138026,0.672878
Dataset\images\665.jpg,7,-0.36295,0.425861
Dataset\images\666.jpg,5,-0.597729,0.478183
Dataset\images\668.jpg,2,-0.821877,-0.27894
Dataset\images\669.jpg,0,0.015873,0.0238095
Dataset\images\671.jpg,1,0.500421,0.110619
Dataset\images\673.jpg,3,0.460317,0.880952
Dataset\images\674.jpg,0,0.0,0.0
Dataset\images\678.jpg,7,-0.634921,0.603175
Dataset\images\679.jpg,4,-0.174603,0.777778
Dataset\images\68.jpg,4,-0.168563,0.790139
Dataset\images\680.jpg,4,-0.0526759,0.805942
Dataset\images\681.jpg,1,0.704333,0.0842137
Dataset\images\682.jpg,4,-0.0919473,0.885598
Dataset\images\684.jpg,1,0.822998,0.153116
Dataset\images\685.jpg,5,-0.825397,0.507936
Dataset\images\686.jpg,1,0.555556,0.00793651
Dataset\images\689.jpg,0,-0.0619771,-0.0929656
Dataset\images\69.jpg,3,0.367789,0.764615
Dataset\images\690.jpg,6,-0.579365,0.396825
Dataset\images\691.jpg,4,-0.169356,0.866706
Dataset\images\692.jpg,3,0.401665,0.880759
Dataset\images\693.jpg,1,0.563492,-0.0634921
Dataset\images\694.jpg,2,-0.0873016,-0.277778
Dataset\images\695.jpg,4,-0.158028,0.774336
Dataset\images\696.jpg,0,0.227449,0.0774293
Dataset\images\697.jpg,4,-0.13947,0.777047
Dataset\images\698.jpg,2,-0.174603,-0.293651
Dataset\images\7.jpg,5,-0.597729,0.483164
Dataset\images\70.jpg,5,-0.750097,0.372629
Dataset\images\700.jpg,5,-0.743237,0.455881
Dataset\images\702.jpg,5,-0.616308,0.505689
Dataset\images\703.jpg,1,0.87108,0.319396
Dataset\images\704.jpg,7,-0.50813,0.561363
Dataset\images\705.jpg,3,0.403467,0.627615
Dataset\images\706.jpg,4,-0.15276,0.790139
Dataset\images\707.jpg,3,0.150966,0.621118
Dataset\images\708.jpg,6,-0.705858,0.442478
Dataset\images\709.jpg,0,0.0238095,-0.00793651
Dataset\images\71.jpg,3,0.191799,0.767196
Dataset\images\710.jpg,0,-0.400337,-0.168563
Dataset\images\711.jpg,2,-0.801587,-0.293651
Dataset\images\712.jpg,5,-0.293651,0.619048
Dataset\images\713.jpg,7,-0.309717,0.358111
Dataset\images\714.jpg,4,-0.0776398,0.625431
Dataset\images\715.jpg,6,-0.406504,0.735579
Dataset\images\716.jpg,4,-0.125843,0.760093
Dataset\images\717.jpg,1,0.689022,0.0803858
Dataset\images\718.jpg,6,-0.438334,0.806934
Dataset\images\720.jpg,1,0.650794,0.111111
Dataset\images\721.jpg,4,-0.106465,0.648471
Dataset\images\722.jpg,4,-0.110619,0.784871
Dataset\images\723.jpg,0,0.0,0.0
Dataset\images\724.jpg,3,0.43004,0.875813
Dataset\images\725.jpg,1,0.706349,0.103175
Dataset\images\727.jpg,6,-0.34127,0.484127
Dataset\images\728.jpg,4,-0.119048,0.84127
Dataset\images\73.jpg,5,-0.722222,0.452381
Dataset\images\730.jpg,0,-0.00483933,-0.0241967
Dataset\images\731.jpg,2,-0.895277,-0.193573
Dataset\images\733.jpg,5,-0.696864,0.425861
Dataset\images\734.jpg,2,-0.206349,-0.373016
Dataset\images\737.jpg,7,-0.439004,0.508728
Dataset\images\738.jpg,4,-0.174603,0.674603
Dataset\images\739.jpg,6,-0.523809,0.198413
Dataset\images\74.jpg,7,-0.65261,0.666954
Dataset\images\740.jpg,6,-0.317715,0.478487
Dataset\images\741.jpg,3,0.404762,0.896825
Dataset\images\742.jpg,7,-0.603175,0.634921
Dataset\images\743.jpg,1,0.664251,0.0862664
Dataset\images\745.jpg,4,-0.0793651,0.714286
Dataset\images\746.jpg,4,-0.230159,0.801587
Dataset\images\747.jpg,6,-0.338753,0.585559
Dataset\images\748.jpg,5,-0.664251,0.388199
Dataset\images\749.jpg,3,0.275842,0.875919
Dataset\images\750.jpg,0,-0.00431332,-0.0215666
Dataset\images\751.jpg,0,0.0,0.0
Dataset\images\752.jpg,5,-0.760093,0.47317
Dataset\images\754.jpg,3,-0.087108,0.774293
Dataset\images\755.jpg,7,-0.585559,0.65331
Dataset\images\758.jpg,5,-0.737463,0.463548
Dataset\images\763.jpg,1,0.556523,-0.120983
Dataset\images\764.jpg,0,-0.0238095,-0.0238095
Dataset\images\766.jpg,6,-0.275842,0.493612
Dataset\images\768.jpg,0,0.0114837,0.0
Dataset\images\77.jpg,0,-0.0396825,-0.031746
Dataset\images\770.jpg,0,0.0,-0.015873
Dataset\images\772.jpg,0,-0.0153116,0.00765579
Dataset\images\773.jpg,7,-0.730159,0.634921
Dataset\images\776.jpg,5,-0.7259,0.483933
Dataset\images\777.jpg,2,-0.738095,-0.34127
Dataset\images\779.jpg,7,-0.464576,0.512969
Dataset\images\78.jpg,0,0.174216,0.0241967
Dataset\images\781.jpg,7,-0.624274,0.677507
Dataset\images\782.jpg,4,-0.0776398,0.737578
Dataset\images\783.jpg,4,-0.0737463,0.848083
Dataset\images\786.jpg,5,-0.658149,0.454897
Dataset\images\787.jpg,5,-0.757924,0.463176
Dataset\images\788.jpg,2,-0.452381,-0.166667
Dataset\images\789.jpg,5,-0.788547,0.467003
Dataset\images\79.jpg,3,0.367789,0.783972
Dataset\images\790.jpg,0,0.0,0.0038279
Dataset\images\791.jpg,1,0.478778,0.271739
Dataset\images\792.jpg,5,-0.697171,0.455552
Dataset\images\793.jpg,7,-0.421022,0.498451
Dataset\images\794.jpg,1,0.401665,0.0338753
Dataset\images\796.jpg,3,-0.166667,0.904762
Dataset\images\798.jpg,5,-0.912698,0.349206
Dataset\images\8.jpg,6,-0.309524,0.285714
Dataset\images\800.jpg,0,0.0603865,-0.0517598
Dataset\images\802.jpg,4,-0.0919473,0.895277
Dataset\images\803.jpg,0,0.00661376,0.00661376
Dataset\images\804.jpg,6,-0.47619,0.800264
Dataset\images\805.jpg,4,-0.106465,0.721061
Dataset\images\806.jpg,3,-0.0526759,0.821745
Dataset\images\807.jpg,6,-0.523809,0.134921
Dataset\images\809.jpg,2,-0.166667,-0.365079
Dataset\images\81.jpg,3,0.166667,0.746032
Dataset\images\810.jpg,6,-0.693544,0.559589
Dataset\images\812.jpg,4,-0.198413,0.895277
Dataset\images\814.jpg,5,-0.888889,0.420635
Dataset\images\815.jpg,3,0.0873016,0.68254
Dataset\images\816.jpg,7,-0.658149,0.65331
Dataset\images\817.jpg,1,0.505689,0.110619
Dataset\images\818.jpg,5,-0.711698,0.405452
Dataset\images\819.jpg,3,0.358637,0.527994
Dataset\images\82.jpg,4,-0.164375,0.901574
Dataset\images\821.jpg,4,-0.0819531,0.577985
Dataset\images\824.jpg,2,-0.84127,-0.373016
Dataset\images\825.jpg,5,-0.474707,0.185432
Dataset\images\826.jpg,7,-0.658449,0.674252
Dataset\images\827.jpg,1,0.711382,0.0241967
Dataset\images\828.jpg,1,0.600077,0.043554
Dataset\images\83.jpg,1,0.912698,0.134921
Dataset\images\830.jpg,6,-0.614595,0.387147
Dataset\images\831.jpg,1,0.388889,0.015873
Dataset\images\833.jpg,2,-0.904762,-0.174603
Dataset\images\834.jpg,2,-0.643851,-0.445078
Dataset\images\835.jpg,3,0.329075,0.687185
Dataset\images\836.jpg,2,-0.944444,-0.134921
Dataset\images\837.jpg,5,-0.721061,0.498451
Dataset\images\838.jpg,1,0.87108,-0.120983
Dataset\images\84.jpg,3,0.238095,0.896825
Dataset\images\840.jpg,1,0.47619,0.0555556
Dataset\images\841.jpg,2,-0.801587,-0.230159
Dataset\images\844.jpg,1,0.547619,0.015873
Dataset\images\845.jpg,5,-0.873016,0.444444
Dataset\images\846.jpg,6,-0.269841,0.619048
Dataset\images\847.jpg,4,-0.222222,0.698413
Dataset\images\848.jpg,3,0.0919473,0.546845
Dataset\images\849.jpg,7,-0.638792,0.658149
Dataset\images\851.jpg,1,0.555556,0.0714286
Dataset\images\852.jpg,6,-0.261905,0.619048
Dataset\images\853.jpg,2,-0.522648,-0.324235
Dataset\images\854.jpg,5,-0.735978,0.389939
Dataset\images\855.jpg,2,-0.365079,-0.150794
Dataset\images\858.jpg,3,0.261905,0.452381
Dataset\images\859.jpg,6,-0.420635,0.904762
Dataset\images\860.jpg,3,0.298864,0.577804
Dataset\images\861.jpg,5,-0.833333,0.420635
Dataset\images\862.jpg,2,-0.404762,-0.190476
Dataset\images\863.jpg,4,-0.114565,0.851763
Dataset\images\864.jpg,6,-0.428571,0.849206
Dataset\images\865.jpg,7,-0.353271,0.425861
Dataset\images\866.jpg,7,-0.416183,0.522648
Dataset\images\867.jpg,0,-0.150794,0.150794
Dataset\images\868.jpg,0,-0.031746,-0.0396825
Dataset\images\869.jpg,7,-0.566294,0.656901
Dataset\images\870.jpg,6,-0.0396825,0.515873
Dataset\images\871.jpg,2,-0.261905,-0.404762
Dataset\images\873.jpg,6,-0.253968,0.31746
Dataset\images\874.jpg,3,0.142857,0.603175
Dataset\images\875.jpg,1,0.914634,0.164537
Dataset\images\876.jpg,0,0.00765579,-0.0038279
Dataset\images\878.jpg,4,-0.07259,0.895277
Dataset\images\879.jpg,7,-0.537956,0.672445
Dataset\images\880.jpg,3,0.605931,0.741374
Dataset\images\881.jpg,1,0.823844,0.288992
Dataset\images\882.jpg,6,-0.269841,0.396825
Dataset\images\883.jpg,2,-0.269841,-0.333333
Dataset\images\884.jpg,7,-0.314557,0.343593
Dataset\images\885.jpg,5,-0.750097,0.464576
Dataset\images\886.jpg,6,-0.785714,0.126984
Dataset\images\89.jpg,1,0.825397,0.166667
Dataset\images\890.jpg,6,-0.436508,0.833333
Dataset\images\892.jpg,1,0.484127,0.015873
Dataset\images\893.jpg,7,-0.666667,0.619048
Dataset\images\895.jpg,1,0.542562,-0.210704
Dataset\images\898.jpg,1,0.735579,0.198413
Dataset\images\899.jpg,5,-0.603175,0.492063
Dataset\images\9.jpg,0,-0.147493,-0.379267
Dataset\images\901.jpg,6,-0.444444,0.809524
Dataset\images\902.jpg,5,-0.759775,0.445219
Dataset\images\904.jpg,7,-0.611111,0.650794
Dataset\images\905.jpg,3,0.0387147,0.783972
Dataset\images\906.jpg,0,0.0532327,-0.387147
Dataset\images\907.jpg,5,-0.515873,0.68254
Dataset\images\908.jpg,2,-0.666667,-0.325397
Dataset\images\91.jpg,2,-0.563492,-0.0634921
Dataset\images\910.jpg,7,-0.203252,0.629113
Dataset\images\912.jpg,7,-0.658149,0.65331
Dataset\images\915.jpg,4,-0.126984,0.785714
Dataset\images\917.jpg,2,-0.646998,-0.228606
Dataset\images\918.jpg,7,-0.493612,0.512969
Dataset\images\919.jpg,6,-0.353271,0.837205
Dataset\images\921.jpg,6,-0.515873,0.261905
Dataset\images\922.jpg,2,-0.928571,-0.206349
Dataset\images\924.jpg,4,-0.164375,0.896593
Dataset\images\925.jpg,3,0.285714,0.888889
Dataset\images\926.jpg,4,-0.149432,0.811915
Dataset\images\928.jpg,2,-0.431332,-0.0862664
Dataset\images\929.jpg,6,-0.515873,0.365079
Dataset\images\930.jpg,4,-0.0755059,0.571328
Dataset\images\931.jpg,5,-0.896825,0.373016
Dataset\images\933.jpg,4,-0.174603,0.666667
Dataset\images\934.jpg,3,0.184366,0.848083
Dataset\images\935.jpg,3,0.133713,0.590925
Dataset\images\936.jpg,4,-0.114565,0.841801
Dataset\images\939.jpg,1,0.801587,-0.0714286
Dataset\images\940.jpg,6,-0.373016,0.730159
Dataset\images\942.jpg,4,-0.087108,0.803329
Dataset\images\944.jpg,5,-0.764615,0.445219
Dataset\images\945.jpg,1,0.879688,-0.0948167
Dataset\images\946.jpg,6,-0.363448,0.856698
Dataset\images\947.jpg,0,0.109584,0.0597729
Dataset\images\948.jpg,4,-0.0927162,0.589675
Dataset\images\95.jpg,1,0.547619,0.015873
Dataset\images\950.jpg,5,-0.410249,0.21645
Dataset\images\953.jpg,1,0.521492,0.105352
Dataset\images\955.jpg,4,-0.230159,0.65873
Dataset\images\957.jpg,2,-0.851763,-0.179319
Dataset\images\958.jpg,3,0.166667,0.738095
Dataset\images\959.jpg,5,-0.904762,0.380952
Dataset\images\96.jpg,4,-0.15873,0.825397
Dataset\images\960.jpg,3,0.094893,0.362319
Dataset\images\961.jpg,0,-0.13169,-0.410872
Dataset\images\962.jpg,5,-0.738095,0.420635
Dataset\images\963.jpg,6,-0.395104,0.818614
Dataset\images\964.jpg,1,0.793651,-0.253968
Dataset\images\965.jpg,3,0.134921,0.730159
Dataset\images\966.jpg,6,-0.146653,0.345066
Dataset\images\967.jpg,6,-0.401665,0.754936
Dataset\images\968.jpg,4,-0.212931,0.788811
Dataset\images\969.jpg,7,-0.421022,0.464576
Dataset\images\970.jpg,2,-0.690476,-0.404762
Dataset\images\971.jpg,7,-0.648471,0.648471
Dataset\images\972.jpg,1,0.809524,0.0873016
Dataset\images\973.jpg,2,-0.65873,-0.31746
Dataset\images\974.jpg,4,-0.10352,0.672878
Dataset\images\975.jpg,6,-0.464576,0.856562
Dataset\images\976.jpg,5,-0.912698,0.357143
